-74.5,49.5, SOLR ,1997,2006,2,2425.2,152.4,86.6,5.4,35.1,21.1,15.9,58.8,5.4,29.4,34.4,99.4,101.9,117.2,96.4,97.7,115.0,124.6,86.1,120.9,26.3,108.3,134.2,105.9,105.1,88.1,74.9,129.6,140.8,152.4,92.9,107.4, Global
-74.5,49.5, SOLR ,1997,2006,3,4040.3,234.6,130.3,5.4,75.4,141.5,41.3,103.9,114.3,149.8,159.9,167.1,91.0,5.4,145.3,41.1,133.3,81.5,66.0,187.5,172.9,103.5,116.0,211.0,48.4,163.4,160.7,179.0,161.1,215.1,222.4,234.6,182.7,130.9,34.3, Global
-74.5,49.5, SOLR ,1997,2006,4,6152.5,319.5,205.1,22.9,26.3,247.8,151.2,28.4,109.9,104.5,209.4,175.2,202.7,233.6,273.4,200.6,22.9,253.4,99.8,132.1,280.7,290.2,294.0,294.1,296.4,288.5,97.3,142.5,203.9,280.3,268.3,319.5,313.9,311.6, Global
-74.5,49.5, SOLR ,1997,2006,5,6756.2,351.1,217.9,62.6,313.5,310.4,122.7,157.7,146.6,248.8,332.7,290.1,300.3,281.6,112.7,150.3,313.2,333.0,333.5,280.3,248.6,239.9,202.3,101.3,105.1,62.6,105.0,327.6,137.3,103.7,351.1,195.7,275.8,81.6,191.2, Global
-74.5,49.5, SOLR ,1997,2006,6,7667.1,358.4,255.6,16.2,296.2,355.1,357.7,354.1,238.7,281.4,281.3,294.5,16.2,56.1,208.0,252.1,254.1,302.4,252.5,323.8,193.0,278.2,205.9,344.7,341.8,112.8,351.4,253.3,322.7,358.4,81.1,194.2,202.1,303.4, Global
-74.5,49.5, SOLR ,1997,2006,7,7632.2,344.0,246.2,24.3,286.4,24.3,244.3,243.5,178.4,172.3,239.9,325.6,159.7,344.0,338.8,341.0,299.7,287.3,193.6,259.7,200.2,302.5,320.3,239.6,309.5,249.8,285.7,297.1,132.1,184.5,65.2,283.0,258.1,288.5,277.6, Global
-74.5,49.5, SOLR ,1997,2006,8,5953.5,309.5,192.0,17.2,156.2,212.0,309.5,170.1,242.0,162.2,172.5,271.8,89.9,226.7,199.8,191.3,297.9,17.2,122.6,147.4,256.4,223.5,199.4,238.3,269.2,182.2,181.1,181.7,223.3,266.3,25.2,157.3,134.6,191.0,234.9, Global
-74.5,49.5, SOLR ,1997,2006,9,4047.7,248.3,134.9,5.6,248.3,242.1,79.8,222.0,191.2,198.3,236.8,27.5,177.6,175.7,223.1,222.3,201.7,195.5,205.2,187.1,25.4,5.6,119.5,92.8,116.1,167.6,22.9,32.6,128.3,64.3,52.9,25.5,25.1,134.8, Global
-74.5,49.5, SOLR ,1997,2006,10,2181.5,161.9,70.4,4.6,63.8,107.1,120.8,30.7,104.5,161.9,131.2,136.7,148.4,149.1,25.7,4.6,128.9,37.9,79.6,99.4,22.6,8.2,7.0,63.8,108.4,126.4,32.4,35.9,35.6,59.2,60.1,13.4,6.6,21.2,50.5, Global
-74.5,49.5, SOLR ,1997,2006,11,1192.4,86.2,39.7,2.2,83.9,63.0,51.2,42.9,51.7,55.1,6.5,12.6,5.0,30.5,29.9,86.2,18.5,2.2,14.8,5.5,7.7,35.2,48.9,49.0,58.2,68.2,69.8,60.6,52.3,58.7,46.7,65.4,6.1,6.2, Global
-74.5,49.5, SOLR ,1997,2006,12,1029.6,58.7,33.2,2.1,52.3,12.9,43.5,39.7,50.1,8.5,26.0,54.4,16.1,23.3,50.9,58.7,3.3,18.6,11.6,36.0,12.9,36.5,44.4,21.4,33.1,52.8,2.1,34.4,52.4,16.7,40.2,55.1,53.9,22.3,45.7, Global
